Thu Nov  3 18:06:40 2022 SMD K=10
0.9248	0.9195	0.9082	0.9105	8221.6168
0.9241	0.9177	0.9071	0.9096	8238.6120
0.9236	0.9198	0.9052	0.9085	8255.4968
0.9260	0.9192	0.9095	0.9116	8272.4892
0.9268	0.9202	0.9109	0.9131	8289.4973
0.9246	0.9204	0.9067	0.9100	8306.3080
0.9223	0.9176	0.9047	0.9070	8323.3105
0.9261	0.9201	0.9107	0.9124	8340.2584
0.9302	0.9250	0.9124	0.9160	8357.0599
0.9236	0.9167	0.9059	0.9090	8374.0830
0.9225	0.9164	0.9085	0.9088	8391.1020
0.8978	0.9079	0.8842	0.8761	8407.9425
0.9093	0.9112	0.8879	0.8845	8424.9452
0.9206	0.9145	0.9079	0.9073	8441.9323
0.9200	0.9168	0.8949	0.9012	8458.7106
0.9113	0.8937	0.8835	0.8817	8475.6768
0.8679	0.8611	0.8596	0.8433	8492.6117
0.8509	0.8466	0.8441	0.8123	8509.3626
0.8388	0.8335	0.8376	0.8097	8526.2715
0.8696	0.8389	0.8354	0.8196	8543.2258
0.8495	0.8253	0.8495	0.8227	8560.0092
0.8793	0.8606	0.8474	0.8295	8576.9835
0.8760	0.8453	0.8384	0.8270	8593.9011
0.8923	0.8498	0.8445	0.8403	8610.7189
0.8924	0.8617	0.8522	0.8476	8627.7102
0.8836	0.8683	0.8614	0.8551	8644.6886
0.8964	0.8744	0.8688	0.8674	8661.5509
0.8798	0.8579	0.8518	0.8444	8678.5253
0.8748	0.8536	0.8432	0.8372	8695.4967
0.8753	0.8649	0.8440	0.8352	8712.3818
0.8855	0.8845	0.8620	0.8582	8729.3562
0.8849	0.8816	0.8657	0.8647	8746.3248
0.8809	0.8825	0.8515	0.8536	8763.1522
0.8855	0.8776	0.8684	0.8657	8780.1088
0.8908	0.8825	0.8590	0.8611	8797.0872
0.8880	0.8820	0.8643	0.8646	8813.9435
0.8963	0.8884	0.8738	0.8744	8830.9254
0.8919	0.8853	0.8662	0.8658	8847.9031
0.8913	0.8823	0.8694	0.8682	8864.6958
0.8918	0.8839	0.8690	0.8721	8881.6605
0.8807	0.8766	0.8570	0.8597	8898.6012
0.8869	0.8814	0.8651	0.8612	8915.3962
0.8870	0.8860	0.8560	0.8570	8932.3569
0.8834	0.8780	0.8536	0.8564	8949.3373
0.8983	0.8924	0.8743	0.8759	8966.1691
0.8855	0.8748	0.8695	0.8647	8983.1172
0.8953	0.8818	0.8715	0.8710	9000.0613
0.8898	0.8834	0.8643	0.8646	9016.9060
0.8853	0.8798	0.8578	0.8578	9033.8613
0.8963	0.8893	0.8656	0.8648	9050.8655
0.8901	0.8819	0.8678	0.8643	9067.5926
0.8872	0.8810	0.8631	0.8616	9084.4913
